plot_id,accepted_name,fcover
FWMM-51a,Eriophorum vaginatum L.,2.0
FWMM-51a,Hylocomium splendens (Hedw.) Schimp.,0.7
FWMM-51a,Meesia triquetra (L. ex Jolycl.) Ångstr.,2.0
FWMM-51a,Nephroma Ach.,1.3
FWMM-51a,Rhododendron tomentosum ssp. decumbens (Aiton) Elven & D.F. Murray,4.7
FWMM-51a,Salix pulchra Cham.,2.7
FWMM-51a,Scorpidium scorpioides (Hedw.) Limpr.,2.0
FWMM-51a,Sphagnum warnstorfii Russow,5.3
FWMM-51a,Vaccinium vitis-idaea L.,4.7
FWMM-53,Andromeda polifolia L.,3.3
FWMM-53,Aulacomnium acuminatum (Lindb. & Arnell) Kindb.,0.7
FWMM-53,Aulacomnium turgidum (Wahlenb.) Schwägr.,5.3
FWMM-53,Betula nana L.,2.7
FWMM-53,Campylium stellatum (Hedw.) C.E.O. Jensen,1.3
FWMM-53,Carex aquatilis Wahlenb.,16.0
FWMM-53,Carex chordorrhiza Ehrh. ex L. f.,28.0
FWMM-53,Carex rariflora (Wahlenb.) Sm.,0.7
FWMM-53,Cinclidium arcticum Bruch & Schimp.,1.3
FWMM-53,Comarum palustre L.,0.7
FWMM-53,Eriophorum vaginatum L.,0.7
FWMM-53,Hamatocaulis vernicosus (Mitt.) Hedenäs,2.7
FWMM-53,Hylocomium splendens (Hedw.) Schimp.,1.3
FWMM-53,Meesia triquetra (L. ex Jolycl.) Ångstr.,5.3
FWMM-53,Rhododendron tomentosum ssp. decumbens (Aiton) Elven & D.F. Murray,2.0
FWMM-53,Salix fuscescens Andersson,1.3
FWMM-53,Saxifraga cernua L.,1.3
FWMM-53,Scapania (Dumort.) Dumort.,0.7
FWMM-53,Scorpidium revolvens (Sw.) Hedenäs,0.7
FWMM-53,Scorpidium scorpioides (Hedw.) Limpr.,39.3
FWMM-53,Tomentypnum nitens (Hedw.) Loeske,1.3
FWMM-53,Vaccinium vitis-idaea L.,0.7
FWMM-54,Aulacomnium turgidum (Wahlenb.) Schwägr.,0.7
FWMM-54,Betula nana L.,2.0
FWMM-54,Campylium stellatum (Hedw.) C.E.O. Jensen,1.3
FWMM-54,Carex aquatilis Wahlenb.,48.7
FWMM-54,Carex chordorrhiza Ehrh. ex L. f.,26.7
FWMM-54,Carex saxatilis L.,4.0
FWMM-54,Comarum palustre L.,5.3
FWMM-54,Eriophorum angustifolium Honck.,36.7
FWMM-54,Eriophorum scheuchzeri Hoppe,15.3
FWMM-54,Salix fuscescens Andersson,2.7
FWMM-54,Saxifraga cernua L.,0.7
FWMM-54,Scorpidium revolvens (Sw.) Hedenäs,2.0
FWMM-54,Sphagnum L.,13.3
FWMM-54,Sphagnum squarrosum Crome,4.0
FWMM-59,Aulacomnium acuminatum (Lindb. & Arnell) Kindb.,0.7
FWMM-59,Betula nana L.,1.3
FWMM-59,Carex aquatilis Wahlenb.,66.7
FWMM-59,Carex chordorrhiza Ehrh. ex L. f.,10.0
FWMM-59,Cinclidium arcticum Bruch & Schimp.,0.7
FWMM-59,Comarum palustre L.,4.0
FWMM-59,Eriophorum scheuchzeri Hoppe,5.3
FWMM-59,Eriophorum vaginatum L.,0.7
FWMM-59,Hamatocaulis vernicosus (Mitt.) Hedenäs,0.7
FWMM-59,Salix pulchra Cham.,2.0
FWMM-59,Scorpidium scorpioides (Hedw.) Limpr.,4.0
FWMM-59,Sphagnum squarrosum Crome,1.3
FWMM-59,Utricularia L.,3.3
FWMM-5B,Andromeda polifolia L.,0.7
FWMM-5B,Aulacomnium turgidum (Wahlenb.) Schwägr.,0.7
FWMM-5B,Betula nana L.,10.0
FWMM-5B,Carex aquatilis Wahlenb.,42.7
FWMM-5B,Carex chordorrhiza Ehrh. ex L. f.,6.0
FWMM-5B,Carex rariflora (Wahlenb.) Sm.,2.7
FWMM-5B,Carex rotundata Wahlenb.,18.7
FWMM-5B,Carex vaginata Tausch,2.7
FWMM-5B,Drepanocladus (Müll. Hal.) G. Roth,0.7
FWMM-5B,Eriophorum angustifolium Honck.,2.7
FWMM-5B,Eriophorum chamissonis C.A. Mey.,1.3
FWMM-5B,Flavocetraria cucullata (Bellardi) Kärnefelt & A. Thell,1.3
FWMM-5B,Hylocomium splendens (Hedw.) Schimp.,0.7
FWMM-5B,Pedicularis L.,0.7
FWMM-5B,Pedicularis lapponica L.,2.0
FWMM-5B,Rhododendron tomentosum ssp. decumbens (Aiton) Elven & D.F. Murray,1.3
FWMM-5B,Salix fuscescens Andersson,0.7
FWMM-5B,Vaccinium uliginosum L.,3.3
FWMM-66,Andromeda polifolia L.,3.3
FWMM-66,Aulacomnium Schwägr.,4.0
FWMM-66,Betula nana L.,12.7
FWMM-66,Carex aquatilis Wahlenb.,24.7
FWMM-66,Carex chordorrhiza Ehrh. ex L. f.,8.0
FWMM-66,Comarum palustre L.,0.7
FWMM-66,Drepanocladus (Müll. Hal.) G. Roth,2.7
FWMM-66,Eriophorum angustifolium Honck.,10.7
FWMM-66,Eriophorum scheuchzeri Hoppe,17.3
FWMM-66,Oncophorus wahlenbergii Brid.,0.7
FWMM-66,Pedicularis interior (Hultén) Molau & D.F. Murray,0.7
FWMM-66,Rhododendron tomentosum ssp. decumbens (Aiton) Elven & D.F. Murray,0.7
FWMM-66,Rubus chamaemorus L.,0.7
FWMM-66,Salix fuscescens Andersson,8.7
FWMM-66,Salix pulchra Cham.,0.7
FWMM-66,Sphagnum L.,62.7
FWMM-66,Vaccinium vitis-idaea L.,0.7
FWMM-79,Aulacomnium acuminatum (Lindb. & Arnell) Kindb.,1.3
FWMM-79,Aulacomnium turgidum (Wahlenb.) Schwägr.,4.0
FWMM-79,Betula nana ssp. exilis (Sukaczev) Hultén,1.3
FWMM-79,Carex aquatilis Wahlenb.,32.7
FWMM-79,Carex chordorrhiza Ehrh. ex L. f.,51.3
FWMM-79,Comarum palustre L.,3.3
FWMM-79,Eriophorum angustifolium Honck.,8.7
FWMM-79,Eriophorum russeolum Fr. ex Hartm.,3.3
FWMM-79,Polytrichum piliferum Hedw.,0.7
FWMM-79,Salix fuscescens Andersson,3.3
FWMM-79,Sarmentypnum sarmentosum (Wahlenb.) Tuom. & T.J. Kop.,1.3
FWMM-79,Scorpidium revolvens (Sw.) Hedenäs,7.3
FWMM-79,Sphagnum angustifolium (C.E.O. Jensen ex Russow) C.E.O. Jensen,4.0
FWMM-79,Sphagnum fuscum (Schimp.) Klinggr.,3.3
FWMM-79,Sphagnum squarrosum Crome,14.0
FWMM-79,Sphagnum warnstorfii Russow,2.7
FWMM-80,Betula nana ssp. exilis (Sukaczev) Hultén,3.3
FWMM-80,Carex aquatilis Wahlenb.,52.0
FWMM-80,Carex rotundata Wahlenb.,44.0
FWMM-80,Eriophorum angustifolium Honck.,4.0
FWMM-80,Sphagnum L.,17.3
IVO_C12,Betula nana L.,5.0
IVO_C12,Carex aquatilis Wahlenb.,10.0
IVO_C12,Eriophorum angustifolium Honck.,10.0
IVO_C12,Eriophorum russeolum Fr. ex Hartm.,10.0
IVO_C12,Salix pulchra Cham.,5.0
IVO_C12,Sphagnum L.,15.0
IVO_C15,Betula nana L.,15.0
IVO_C15,Carex aquatilis Wahlenb.,15.0
IVO_C15,Eriophorum russeolum Fr. ex Hartm.,0.1
IVO_C15,Rhododendron tomentosum Harmaja,0.1
IVO_C15,Salix pulchra Cham.,3.0
IVO_C15,Sphagnum L.,5.0
IVO_C15,Vaccinium vitis-idaea L.,0.1
IVO_C18,Andromeda polifolia L.,5.0
IVO_C18,Aulacomnium turgidum (Wahlenb.) Schwägr.,0.1
IVO_C18,Betula nana L.,10.0
IVO_C18,Carex aquatilis Wahlenb.,10.0
IVO_C18,Eriophorum angustifolium Honck.,0.1
IVO_C18,Eriophorum russeolum Fr. ex Hartm.,1.0
IVO_C18,Polytrichum Hedw.,3.0
IVO_C18,Rhododendron tomentosum Harmaja,1.0
IVO_C18,Salix pulchra Cham.,5.0
IVO_C18,Sphagnum L.,50.0
IVO_C18,Vaccinium uliginosum L.,10.0
IVO_C21,Betula nana L.,3.0
IVO_C21,Carex aquatilis Wahlenb.,25.0
IVO_C21,Eriophorum angustifolium Honck.,0.1
IVO_C21,Eriophorum russeolum Fr. ex Hartm.,0.1
IVO_C21,Salix pulchra Cham.,5.0
IVO_C21,Sphagnum L.,75.0
IVO_C24,Carex aquatilis Wahlenb.,25.0
IVO_C24,Eriophorum angustifolium Honck.,30.0
IVO_C24,Eriophorum russeolum Fr. ex Hartm.,3.0
IVO_C24,Salix pulchra Cham.,5.0
IVO_C24,Sphagnum L.,25.0
IVO_C27,Betula nana L.,0.1
IVO_C27,Carex aquatilis Wahlenb.,25.0
IVO_C27,Eriophorum angustifolium Honck.,35.0
IVO_C27,Eriophorum russeolum Fr. ex Hartm.,5.0
IVO_C27,Salix pulchra Cham.,5.0
IVO_C27,Sphagnum L.,10.0
IVO_C3,Carex aquatilis Wahlenb.,15.0
IVO_C3,Eriophorum angustifolium Honck.,40.0
IVO_C3,Eriophorum russeolum Fr. ex Hartm.,5.0
IVO_C3,Salix pulchra Cham.,15.0
IVO_C3,Sphagnum L.,10.0
IVO_C30,Betula nana L.,3.0
IVO_C30,Carex aquatilis Wahlenb.,1.0
IVO_C30,Eriophorum angustifolium Honck.,10.0
IVO_C30,Eriophorum russeolum Fr. ex Hartm.,35.0
IVO_C30,Salix pulchra Cham.,3.0
IVO_C30,Sphagnum L.,25.0
IVO_C6,Betula nana L.,10.0
IVO_C6,Carex aquatilis Wahlenb.,20.0
IVO_C6,Eriophorum angustifolium Honck.,10.0
IVO_C6,Eriophorum russeolum Fr. ex Hartm.,1.0
IVO_C6,Rhododendron tomentosum Harmaja,1.0
IVO_C6,Rubus chamaemorus L.,0.1
IVO_C6,Salix pulchra Cham.,10.0
IVO_C6,Sphagnum L.,40.0
IVO_C9,Betula nana L.,10.0
IVO_C9,Carex aquatilis Wahlenb.,20.0
IVO_C9,Eriophorum angustifolium Honck.,20.0
IVO_C9,Eriophorum russeolum Fr. ex Hartm.,5.0
IVO_C9,Salix pulchra Cham.,30.0
IVO_C9,Sphagnum L.,0.1
IVO_I1,Aulacomnium turgidum (Wahlenb.) Schwägr.,0.1
IVO_I1,Betula nana L.,3.0
IVO_I1,Cladonia arbuscula ssp. mitis (Sandst.) Ruoss,1.0
IVO_I1,Cladonia gracilis (L.) Willd.,0.1
IVO_I1,Dactylina arctica (Richardson) Nyl.,0.1
IVO_I1,Dicranum Hedw.,0.1
IVO_I1,Eriophorum vaginatum L.,20.0
IVO_I1,Flavocetraria cucullata (Bellardi) Kärnefelt & A. Thell,0.1
IVO_I1,Rhododendron tomentosum Harmaja,5.0
IVO_I1,Rubus chamaemorus L.,10.0
IVO_I1,Sphagnum L.,40.0
IVO_I1,Vaccinium vitis-idaea L.,10.0
IVO_I13,Aulacomnium turgidum (Wahlenb.) Schwägr.,0.1
IVO_I13,Betula nana L.,0.1
IVO_I13,Cladonia arbuscula ssp. mitis (Sandst.) Ruoss,1.0
IVO_I13,Eriophorum vaginatum L.,10.0
IVO_I13,Flavocetraria cucullata (Bellardi) Kärnefelt & A. Thell,0.1
IVO_I13,Rhododendron tomentosum Harmaja,15.0
IVO_I13,Rubus chamaemorus L.,35.0
IVO_I13,Sphagnum L.,85.0
IVO_I13,Vaccinium vitis-idaea L.,5.0
IVO_I16,Betula nana L.,3.0
IVO_I16,Cladonia gracilis (L.) Willd.,0.1
IVO_I16,Dicranum Hedw.,5.0
IVO_I16,Eriophorum vaginatum L.,10.0
IVO_I16,Flavocetraria cucullata (Bellardi) Kärnefelt & A. Thell,1.0
IVO_I16,Rhododendron tomentosum Harmaja,5.0
IVO_I16,Rubus chamaemorus L.,35.0
IVO_I16,Sphagnum L.,80.0
IVO_I16,Thamnolia subuliformis (Ehrh.) W.L. Culb.,0.1
IVO_I16,Vaccinium uliginosum L.,3.0
IVO_I16,Vaccinium vitis-idaea L.,5.0
IVO_I22,Andromeda polifolia L.,1.0
IVO_I22,Aulacomnium turgidum (Wahlenb.) Schwägr.,0.1
IVO_I22,Betula nana L.,1.0
IVO_I22,Dicranum Hedw.,0.1
IVO_I22,Eriophorum vaginatum L.,10.0
IVO_I22,Rhododendron tomentosum Harmaja,3.0
IVO_I22,Rubus chamaemorus L.,5.0
IVO_I22,Sphagnum L.,75.0
IVO_I22,Vaccinium vitis-idaea L.,10.0
IVO_I6,Andromeda polifolia L.,0.1
IVO_I6,Aulacomnium turgidum (Wahlenb.) Schwägr.,3.0
IVO_I6,Betula nana L.,5.0
IVO_I6,Cladonia arbuscula ssp. mitis (Sandst.) Ruoss,1.0
IVO_I6,Dactylina arctica (Richardson) Nyl.,0.1
IVO_I6,Eriophorum vaginatum L.,5.0
IVO_I6,Flavocetraria cucullata (Bellardi) Kärnefelt & A. Thell,1.0
IVO_I6,Polytrichum Hedw.,5.0
IVO_I6,Rhododendron tomentosum Harmaja,1.0
IVO_I6,Rubus chamaemorus L.,10.0
IVO_I6,Sphagnum L.,80.0
IVO_I6,Vaccinium vitis-idaea L.,3.0
IVO_S12,Aulacomnium turgidum (Wahlenb.) Schwägr.,0.1
IVO_S12,Betula nana L.,3.0
IVO_S12,Carex bigelowii Torr. ex Schwein.,5.0
IVO_S12,Empetrum nigrum L.,10.0
IVO_S12,Eriophorum angustifolium Honck.,0.1
IVO_S12,Hylocomium splendens (Hedw.) Schimp.,50.0
IVO_S12,Peltigera canina (L.) Willd.,5.0
IVO_S12,Petasites frigidus (L.) Fr.,40.0
IVO_S12,Rhododendron tomentosum Harmaja,3.0
IVO_S12,Salix pulchra Cham.,40.0
IVO_S12,Sphagnum L.,20.0
IVO_S12,Vaccinium vitis-idaea L.,5.0
IVO_S13,Aulacomnium turgidum (Wahlenb.) Schwägr.,1.0
IVO_S13,Betula nana L.,3.0
IVO_S13,Carex bigelowii Torr. ex Schwein.,30.0
IVO_S13,Cladonia arbuscula ssp. mitis (Sandst.) Ruoss,5.0
IVO_S13,Cladonia coccifera (L.) Willd.,0.1
IVO_S13,Dactylina arctica (Richardson) Nyl.,0.1
IVO_S13,Dicranum Hedw.,3.0
IVO_S13,Distichium Bruch & Schimp.,3.0
IVO_S13,Empetrum nigrum L.,5.0
IVO_S13,Hylocomium splendens (Hedw.) Schimp.,10.0
IVO_S13,Luzula nivalis (Laest.) Beurling,0.1
IVO_S13,Peltigera aphthosa (L.) Willd.,1.0
IVO_S13,Peltigera canina (L.) Willd.,10.0
IVO_S13,Petasites frigidus (L.) Fr.,3.0
IVO_S13,Racomitrium Brid.,10.0
IVO_S13,Rhododendron tomentosum Harmaja,5.0
IVO_S13,Sphaerophorus globosus (Huds.) Vain.,0.1
IVO_S13,Thamnolia subuliformis (Ehrh.) W.L. Culb.,0.1
IVO_S13,Vaccinium uliginosum L.,0.1
IVO_S13,Vaccinium vitis-idaea L.,5.0
IVO_S18,Aulacomnium turgidum (Wahlenb.) Schwägr.,5.0
IVO_S18,Betula nana L.,3.0
IVO_S18,Bistorta plumosa (Small) Greene,0.1
IVO_S18,Bryum Hedw.,0.1
IVO_S18,Carex bigelowii Torr. ex Schwein.,15.0
IVO_S18,Cetraria islandica (L.) Ach.,0.1
IVO_S18,Cetrariella delisei (Bory ex Schaer.) Kärnefelt & Thell,0.1
IVO_S18,Cladonia arbuscula ssp. mitis (Sandst.) Ruoss,0.1
IVO_S18,Dactylina arctica (Richardson) Nyl.,0.1
IVO_S18,Empetrum nigrum L.,10.0
IVO_S18,Flavocetraria cucullata (Bellardi) Kärnefelt & A. Thell,0.1
IVO_S18,Hylocomium splendens (Hedw.) Schimp.,60.0
IVO_S18,Peltigera aphthosa (L.) Willd.,10.0
IVO_S18,Peltigera canina (L.) Willd.,3.0
IVO_S18,Petasites frigidus (L.) Fr.,3.0
IVO_S18,Rhododendron tomentosum Harmaja,0.1
IVO_S18,Salix pulchra Cham.,40.0
IVO_S18,Vaccinium uliginosum L.,3.0
IVO_S18,Vaccinium vitis-idaea L.,3.0
IVO_S21,Aulacomnium turgidum (Wahlenb.) Schwägr.,3.0
IVO_S21,Betula nana L.,5.0
IVO_S21,Carex bigelowii Torr. ex Schwein.,40.0
IVO_S21,Empetrum nigrum L.,1.0
IVO_S21,Hylocomium splendens (Hedw.) Schimp.,5.0
IVO_S21,Nephroma Ach.,5.0
IVO_S21,Peltigera canina (L.) Willd.,0.1
IVO_S21,Petasites frigidus (L.) Fr.,1.0
IVO_S21,Rhododendron tomentosum Harmaja,5.0
IVO_S21,Salix pulchra Cham.,1.0
IVO_S21,Vaccinium vitis-idaea L.,3.0
IVO_S25,Betula nana L.,25.0
IVO_S25,Bistorta plumosa (Small) Greene,0.1
IVO_S25,Carex bigelowii Torr. ex Schwein.,5.0
IVO_S25,Dactylina arctica (Richardson) Nyl.,0.1
IVO_S25,Empetrum nigrum L.,60.0
IVO_S25,Eriophorum vaginatum L.,1.0
IVO_S25,Flavocetraria cucullata (Bellardi) Kärnefelt & A. Thell,0.1
IVO_S25,Hylocomium splendens (Hedw.) Schimp.,3.0
IVO_S25,Petasites frigidus (L.) Fr.,15.0
IVO_S25,Rhododendron tomentosum Harmaja,5.0
IVO_S25,Rubus chamaemorus L.,10.0
IVO_S25,Sphagnum L.,20.0
IVO_S25,Vaccinium vitis-idaea L.,10.0
IVO_S29,Aulacomnium turgidum (Wahlenb.) Schwägr.,3.0
IVO_S29,Betula nana L.,10.0
IVO_S29,Carex bigelowii Torr. ex Schwein.,5.0
IVO_S29,Dactylina arctica (Richardson) Nyl.,0.1
IVO_S29,Empetrum nigrum L.,30.0
IVO_S29,Eriophorum vaginatum L.,5.0
IVO_S29,Hylocomium splendens (Hedw.) Schimp.,10.0
IVO_S29,Peltigera canina (L.) Willd.,1.0
IVO_S29,Petasites frigidus (L.) Fr.,5.0
IVO_S29,Rhododendron tomentosum Harmaja,3.0
IVO_S29,Rubus chamaemorus L.,10.0
IVO_S29,Salix pulchra Cham.,5.0
IVO_S29,Sphagnum L.,50.0
IVO_S29,Vaccinium vitis-idaea L.,10.0
IVO_S3,Aulacomnium palustre (Hedw.) Schwägr.,3.0
IVO_S3,Empetrum nigrum L.,20.0
IVO_S3,Eriophorum vaginatum L.,1.0
IVO_S3,Hylocomium splendens (Hedw.) Schimp.,5.0
IVO_S3,Rubus chamaemorus L.,30.0
IVO_S3,Salix pulchra Cham.,50.0
IVO_S30,Aulacomnium turgidum (Wahlenb.) Schwägr.,5.0
IVO_S30,Betula nana L.,15.0
IVO_S30,Carex bigelowii Torr. ex Schwein.,3.0
IVO_S30,Distichium Bruch & Schimp.,0.1
IVO_S30,Empetrum nigrum L.,5.0
IVO_S30,Eriophorum vaginatum L.,10.0
IVO_S30,Hylocomium splendens (Hedw.) Schimp.,5.0
IVO_S30,Peltigera canina (L.) Willd.,3.0
IVO_S30,Petasites frigidus (L.) Fr.,3.0
IVO_S30,Rhododendron tomentosum Harmaja,0.1
IVO_S30,Rubus chamaemorus L.,3.0
IVO_S30,Salix pulchra Cham.,25.0
IVO_S30,Sphagnum L.,20.0
IVO_S30,Vaccinium vitis-idaea L.,3.0
IVO_S5,Aulacomnium turgidum (Wahlenb.) Schwägr.,30.0
IVO_S5,Betula nana L.,10.0
IVO_S5,Dactylina arctica (Richardson) Nyl.,0.1
IVO_S5,Empetrum nigrum L.,1.0
IVO_S5,Eriophorum vaginatum L.,1.0
IVO_S5,Flavocetraria cucullata (Bellardi) Kärnefelt & A. Thell,3.0
IVO_S5,Hylocomium splendens (Hedw.) Schimp.,25.0
IVO_S5,Rhododendron tomentosum Harmaja,30.0
IVO_S5,Rubus chamaemorus L.,40.0
IVO_S5,Sphagnum L.,5.0
IVO_S5,Vaccinium vitis-idaea L.,10.0
IVO_S7,Aulacomnium turgidum (Wahlenb.) Schwägr.,10.0
IVO_S7,Betula nana L.,5.0
IVO_S7,Carex bigelowii Torr. ex Schwein.,30.0
IVO_S7,Cetraria islandica (L.) Ach.,0.1
IVO_S7,Cladonia arbuscula ssp. mitis (Sandst.) Ruoss,3.0
IVO_S7,Cladonia coccifera (L.) Willd.,0.1
IVO_S7,Cladonia uncialis (L.) F.H. Wigg.,0.1
IVO_S7,Dicranum Hedw.,3.0
IVO_S7,Empetrum nigrum L.,3.0
IVO_S7,Hylocomium splendens (Hedw.) Schimp.,30.0
IVO_S7,Peltigera aphthosa (L.) Willd.,0.1
IVO_S7,Peltigera canina (L.) Willd.,3.0
IVO_S7,Petasites frigidus (L.) Fr.,3.0
IVO_S7,Racomitrium Brid.,5.0
IVO_S7,Rhododendron tomentosum Harmaja,20.0
IVO_S7,Salix pulchra Cham.,5.0
IVO_S7,Sphagnum L.,3.0
IVO_S7,Vaccinium vitis-idaea L.,10.0
IVO_T10,Aulacomnium turgidum (Wahlenb.) Schwägr.,5.0
IVO_T10,Betula nana L.,0.1
IVO_T10,Eriophorum vaginatum L.,70.0
IVO_T10,Flavocetraria cucullata (Bellardi) Kärnefelt & A. Thell,1.0
IVO_T10,Hylocomium splendens (Hedw.) Schimp.,5.0
IVO_T10,Peltigera aphthosa (L.) Willd.,0.1
IVO_T10,Peltigera canina (L.) Willd.,0.1
IVO_T10,Rhododendron tomentosum Harmaja,3.0
IVO_T10,Rubus chamaemorus L.,5.0
IVO_T10,Sphagnum L.,3.0
IVO_T10,Vaccinium vitis-idaea L.,5.0
IVO_T19,Andromeda polifolia L.,1.0
IVO_T19,Aulacomnium turgidum (Wahlenb.) Schwägr.,0.1
IVO_T19,Betula nana L.,1.0
IVO_T19,Cladonia arbuscula ssp. mitis (Sandst.) Ruoss,0.1
IVO_T19,Dactylina arctica (Richardson) Nyl.,3.0
IVO_T19,Dicranum Hedw.,0.1
IVO_T19,Eriophorum vaginatum L.,30.0
IVO_T19,Polytrichum Hedw.,0.1
IVO_T19,Rhododendron tomentosum Harmaja,15.0
IVO_T19,Rubus chamaemorus L.,5.0
IVO_T19,Sphagnum L.,50.0
IVO_T19,Thamnolia subuliformis (Ehrh.) W.L. Culb.,0.1
IVO_T19,Vaccinium vitis-idaea L.,3.0
IVO_T27,Andromeda polifolia L.,1.0
IVO_T27,Betula nana L.,1.0
IVO_T27,Cladonia gracilis (L.) Willd.,1.0
IVO_T27,Dicranum Hedw.,5.0
IVO_T27,Eriophorum vaginatum L.,70.0
IVO_T27,Flavocetraria cucullata (Bellardi) Kärnefelt & A. Thell,0.1
IVO_T27,Polytrichum Hedw.,0.1
IVO_T27,Rhododendron tomentosum Harmaja,5.0
IVO_T27,Rubus chamaemorus L.,10.0
IVO_T27,Sphagnum L.,5.0
IVO_T4,Aulacomnium turgidum (Wahlenb.) Schwägr.,0.1
IVO_T4,Betula nana L.,1.0
IVO_T4,Cetraria islandica (L.) Ach.,0.1
IVO_T4,Cladonia arbuscula ssp. mitis (Sandst.) Ruoss,3.0
IVO_T4,Eriophorum vaginatum L.,40.0
IVO_T4,Flavocetraria cucullata (Bellardi) Kärnefelt & A. Thell,1.0
IVO_T4,Polytrichum Hedw.,0.1
IVO_T4,Rhododendron tomentosum Harmaja,10.0
IVO_T4,Rubus chamaemorus L.,10.0
IVO_T4,Sphagnum L.,30.0
IVO_T4,Vaccinium vitis-idaea L.,5.0
IVO_T9,Andromeda polifolia L.,0.1
IVO_T9,Betula nana L.,1.0
IVO_T9,Cladonia arbuscula ssp. mitis (Sandst.) Ruoss,0.1
IVO_T9,Empetrum nigrum L.,0.1
IVO_T9,Eriophorum vaginatum L.,70.0
IVO_T9,Rhododendron tomentosum Harmaja,5.0
IVO_T9,Rubus chamaemorus L.,10.0
IVO_T9,Sphagnum L.,10.0
IVO_T9,Vaccinium vitis-idaea L.,5.0
KG_AS1_VgComp,Alnus alnobetula ssp. fruticosa (Rupr.) Raus.,40.0
KG_AS1_VgComp,Arctous alpina (L.) Nied.,3.0
KG_AS1_VgComp,Aulacomnium palustre (Hedw.) Schwägr.,1.0
KG_AS1_VgComp,Betula nana L.,6.0
KG_AS1_VgComp,Brachythecium coruscum I. Hagen,1.0
KG_AS1_VgComp,Calamagrostis canadensis (Michx.) P. Beauv.,0.5
KG_AS1_VgComp,Campylopus flexuosus (Hedw.) Brid.,0.5
KG_AS1_VgComp,Carex microchaeta Holm,0.5
KG_AS1_VgComp,Cetraria islandica (L.) Ach.,2.0
KG_AS1_VgComp,Cladonia arbuscula (Wallr.) Flot.,2.0
KG_AS1_VgComp,Cladonia rangiferina (L.) F.H. Wigg.,4.0
KG_AS1_VgComp,Cladonia uncialis (L.) F.H. Wigg.,1.0
KG_AS1_VgComp,Empetrum nigrum L.,20.0
KG_AS1_VgComp,Flavocetraria cucullata (Bellardi) Kärnefelt & A. Thell,3.0
KG_AS1_VgComp,Flavocetraria nivalis (L.) Kärnefelt & A. Thell,1.0
KG_AS1_VgComp,Hierochloë alpina (Sw. ex Willd.) Roem. & Schult.,0.5
KG_AS1_VgComp,"Kalmia procumbens (L.) Gift, Kron & P.F. Stevens ex Galasso, Banfi & F. Conti",2.0
KG_AS1_VgComp,Pohlia nutans (Hedw.) Lindb.,0.5
KG_AS1_VgComp,Rhododendron tomentosum ssp. decumbens (Aiton) Elven & D.F. Murray,4.0
KG_AS1_VgComp,Vaccinium uliginosum L.,25.0
KG_AS1_VgComp,Vaccinium vitis-idaea L.,2.0
KG_AS2_VgComp,Alnus alnobetula ssp. fruticosa (Rupr.) Raus.,80.0
KG_AS2_VgComp,Betula glandulosa Michx.,3.0
KG_AS2_VgComp,Betula nana L.,4.0
KG_AS2_VgComp,Boschniakia rossica (Cham. & Schltdl.) Fedtsch.,3.0
KG_AS2_VgComp,Brachythecium coruscum I. Hagen,1.0
KG_AS2_VgComp,Calamagrostis canadensis (Michx.) P. Beauv.,8.0
KG_AS2_VgComp,Empetrum nigrum L.,2.0
KG_AS2_VgComp,Hylocomium splendens (Hedw.) Schimp.,0.5
KG_AS2_VgComp,Polytrichum juniperinum Hedw.,0.5
KG_AS2_VgComp,Rhododendron tomentosum ssp. decumbens (Aiton) Elven & D.F. Murray,20.0
KG_AS2_VgComp,Sanionia uncinata (Hedw.) Loeske,1.0
KG_AS2_VgComp,Vaccinium uliginosum L.,18.0
KG_AS2_VgComp,Vaccinium vitis-idaea L.,3.0
KG_AS3_VgComp,Alnus alnobetula ssp. fruticosa (Rupr.) Raus.,55.0
KG_AS3_VgComp,Betula glandulosa Michx.,12.0
KG_AS3_VgComp,Betula nana L.,3.0
KG_AS3_VgComp,Bistorta plumosa (Small) Greene,1.0
KG_AS3_VgComp,Brachythecium coruscum I. Hagen,1.0
KG_AS3_VgComp,Calamagrostis canadensis (Michx.) P. Beauv.,10.0
KG_AS3_VgComp,Carex microchaeta Holm,3.0
KG_AS3_VgComp,Cetraria islandica (L.) Ach.,2.0
KG_AS3_VgComp,Cladonia rangiferina (L.) F.H. Wigg.,1.0
KG_AS3_VgComp,Cladonia uncialis (L.) F.H. Wigg.,2.0
KG_AS3_VgComp,Dicranum acutifolium (Lindb. & Arnell) C.E.O. Jensen ex Weinm.,1.0
KG_AS3_VgComp,Diphasiastrum complanatum (L.) Holub,2.0
KG_AS3_VgComp,Empetrum nigrum L.,12.0
KG_AS3_VgComp,Flavocetraria cucullata (Bellardi) Kärnefelt & A. Thell,0.5
KG_AS3_VgComp,"Kalmia procumbens (L.) Gift, Kron & P.F. Stevens ex Galasso, Banfi & F. Conti",2.0
KG_AS3_VgComp,Peltigera leucophlebia (Nyl.) Gyeln.,0.5
KG_AS3_VgComp,Polytrichum juniperinum Hedw.,1.0
KG_AS3_VgComp,Ptilidium ciliare (L.) Hampe,1.0
KG_AS3_VgComp,Rhododendron tomentosum ssp. decumbens (Aiton) Elven & D.F. Murray,6.0
KG_AS3_VgComp,Sanionia uncinata (Hedw.) Loeske,3.0
